num_contours,total_area,avg_circularity,max_contour_area,contour_density,avg_intensity,intensity_std,texture_uniformity,edge_density,shape_complexity,label
15,104511.5,0.563705264606822,75922.5,0.3986797332763672,99.2076301574707,124.32132483485496,101987.0,0.012025293875467469,2.0526003324895936,1
53,88758.0,0.6695729346901982,83367.0,0.33858489990234375,75.52413940429688,116.4249110600306,77640.0,0.01932285625116492,2.192180248675947,1
20,102084.5,0.5965786382833093,74142.0,0.3894214630126953,100.36909103393555,124.57994934448766,103181.0,0.012488068942275277,2.0875849688331733,1
16,104426.5,0.5608607930363771,75727.0,0.39835548400878906,99.1424560546875,124.30647489728631,101920.0,0.012092107222088089,2.064252424717581,1
56,88402.0,0.6223732802267029,81733.5,0.33722686767578125,75.80720901489258,116.55087026775041,77931.0,0.01981723330754903,2.3654106817535476,1
15,102411.0,0.5788053883067318,75336.5,0.3906669616699219,96.60358428955078,123.69988478671719,99310.0,0.011818916826086934,1.9911546289536353,1
47,88296.5,0.6149048031959995,83172.5,0.3368244171142578,76.69727325439453,116.9415792402828,78846.0,0.01983766230296169,2.3759367398775204,1
16,102003.5,0.5862795823894938,75028.5,0.3891124725341797,96.50630950927734,123.67554790566035,99210.0,0.012214495151056326,1.9222009913128006,1
54,83893.0,0.6844768540096015,79646.5,0.3200263977050781,70.4989242553711,114.04879378562089,72474.0,0.016411850876920653,1.9774171119906256,1
15,101971.0,0.5760882065865167,74833.0,0.3889884948730469,96.84288024902344,123.75940775785202,99556.0,0.01192387714945653,1.9500693439270311,1
60,84579.0,0.6713796520930005,79012.0,0.3226432800292969,71.43373489379883,114.5112392607868,73435.0,0.0172566378778356,2.089831946329142,1
18,102577.5,0.6291017957345467,74718.0,0.39130210876464844,97.81854629516602,123.99702135925598,100559.0,0.012165465560883604,1.825659895918403,1
59,84484.5,0.636372168257911,78167.0,0.3222827911376953,71.43178939819336,114.51028669910598,73433.0,0.018536234581915778,2.2208328389373424,1
35,101867.0,0.681544034994374,98898.0,0.3885917663574219,73.21969985961914,115.36853564412682,75271.0,0.01641759052336056,2.1986384014759968,1
14,101284.5,0.5931067799857759,74257.0,0.3863697052001953,96.49171829223633,123.67189036127796,99195.0,0.011713255490576557,1.9726564556362813,1
59,85116.0,0.6510816691688108,79311.5,0.3246917724609375,72.26640701293945,114.91518701085478,74291.0,0.019398065789573593,2.165727935022359,1
16,97717.0,0.6442036405394175,73753.0,0.3727607727050781,91.29432678222656,122.25137719816412,93852.0,0.012911322255604318,2.0917649338899347,1
65,86054.5,0.6563560248576562,80163.0,0.32827186584472656,73.32183837890625,115.41653609149186,75376.0,0.020677794063431065,2.1124215058940474,1
12,101116.0,0.5902942047132363,74588.5,0.3857269287109375,96.36331558227539,123.63962505390825,99063.0,0.011548185617812123,1.9962248684868857,1
67,86415.5,0.6354458714991381,79771.5,0.3296489715576172,72.88118362426758,115.2086580848593,74923.0,0.021381100379585405,2.187879177906782,1
18,102279.5,0.5981838093318094,74296.0,0.3901653289794922,98.15317153930664,124.07664429415645,100903.0,0.012282392910947237,2.003404672219903,1
70,87733.0,0.6410675461001293,80624.0,0.3346748352050781,73.87533187866211,115.67473781632859,75945.0,0.02221787459029656,2.1972890649860766,1
16,104535.5,0.5081925316327047,74560.5,0.3987712860107422,100.85351943969727,124.68446203817618,103679.0,0.01352183263452389,2.3713920049777375,1
68,85022.5,0.643335572227754,79312.0,0.32433509826660156,69.6273422241211,113.60900264484326,71578.0,0.018962396266033466,2.0815315115026767,1
21,101675.0,0.6101835323498677,74438.0,0.3878593444824219,99.11813735961914,124.30092466696513,101895.0,0.012310040662214305,2.006828427037202,1
30,106280.0,0.5804959706410954,75103.0,0.405426025390625,104.92835998535156,125.48613894390536,107868.0,0.014846888092961308,1.999363954083581,1
21,105268.5,0.5367899557442443,74400.5,0.4015674591064453,101.85447692871094,124.89418379732493,104708.0,0.014194845959991653,2.235124128757644,1
59,86375.5,0.6430309633405961,81329.5,0.3294963836669922,72.15940475463867,114.86369538670206,74181.0,0.019310505831981573,2.0491231702480572,1
26,105060.5,0.565508260050994,74250.5,0.4007740020751953,101.81459426879883,124.88598773450752,104667.0,0.01440738459905333,1.9805814730635414,1
52,87255.5,0.6520624349008061,80927.0,0.3328533172607422,74.11170959472656,115.78402501037087,76188.0,0.018567611976777698,2.288691960600766,1
30,104871.5,0.5830415232099248,73928.0,0.4000530242919922,101.82626724243164,124.88838795617849,104679.0,0.014590172460884787,1.9815577838837493,1
43,86496.5,0.6365830960611816,80836.0,0.3299579620361328,74.13700103759766,115.79568360581774,76214.0,0.01732708784584247,2.464641325609935,1
26,104744.5,0.5861104891492247,74289.5,0.3995685577392578,101.80194854736328,124.88338621104745,104654.0,0.014307660263057187,1.9541686720494966,1
43,85166.5,0.667790615433283,80341.0,0.32488441467285156,73.4648323059082,115.48355143600048,75523.0,0.017579942270003812,2.1960374952251303,1
28,105482.0,0.5828376545623063,74149.5,0.40238189697265625,102.80679702758789,125.08595335593539,105687.0,0.015016585980902164,2.0742362866803767,1
39,84964.0,0.6730033968837228,80626.0,0.3241119384765625,73.32086563110352,115.41607946485209,75375.0,0.017567235691785754,2.347359199756439,1
28,101283.5,0.6630692745210169,98523.5,0.3863658905029297,72.95997619628906,115.24597955456252,75004.0,0.01608336496474294,2.4438595165086774,1
22,106117.5,0.537691787954626,74425.0,0.40480613708496094,103.1920051574707,125.1613813711544,106083.0,0.01469784379196426,2.3565407570353987,1
33,85564.5,0.6692861223161644,82196.5,0.3264026641845703,74.02902603149414,115.74586361014963,76103.0,0.017634525460380246,2.467580401550946,1
26,105328.5,0.5672383561178116,74316.5,0.4017963409423828,102.79415130615234,125.08345630144981,105674.0,0.01563057414978175,2.10737019320436,1
40,85477.0,0.6517114083613783,79168.0,0.3260688781738281,73.95606994628906,115.71213226971194,76028.0,0.018141066892439994,2.4041554700665015,1
25,105156.0,0.5353675316871563,73732.5,0.4011383056640625,102.52761840820312,125.03051690540867,105400.0,0.015501033242799167,2.313510777755754,1
44,84814.0,0.6744182792907468,78860.5,0.32353973388671875,73.0942153930664,115.30941245754376,75142.0,0.017175200963720272,2.2053013526110012,1
25,105522.0,0.5436869906023821,73268.5,0.40253448486328125,102.82722473144531,125.08998425352605,105708.0,0.01560021537625289,2.4392596388191556,1
37,82802.5,0.6962455671482247,79034.5,0.31586647033691406,72.20609664916992,114.88617955276018,74229.0,0.01591434085594301,2.189304690033973,1
22,104305.0,0.5163262371782824,73080.0,0.3978919982910156,101.45565032958984,124.81162546111402,104298.0,0.014755652966414345,2.5038124250369904,1
39,82929.5,0.6707358507138487,79183.5,0.31635093688964844,72.6807975769043,115.11344424390944,74717.0,0.016202948851969268,2.2422783353745412,1
25,107275.0,0.6117469573267599,76104.5,0.4092216491699219,105.92153549194336,125.66073320442837,108889.0,0.015064755743878777,1.9418828163106445,1
27,103231.5,0.5782523500040598,72769.5,0.3937969207763672,100.19010543823242,124.54083530724019,102997.0,0.014115298785327468,2.105168628223867,1
28,83809.5,0.6604340537476097,79225.0,0.31970787048339844,73.32572937011719,115.4183624980021,75380.0,0.01535500165209669,2.7378522611930203,1
27,103258.0,0.5985101116180155,72644.5,0.39389801025390625,100.24847030639648,124.55361949521432,103057.0,0.014139654782866273,2.0874612022451733,1
26,83507.5,0.6080223363740648,78600.5,0.3185558319091797,72.69441604614258,115.11992862869867,74731.0,0.01551020753731791,2.9444074148522454,1
19,103428.0,0.5205686380462055,73556.0,0.3945465087890625,100.39827346801758,124.58630108878594,103211.0,0.014329715864732862,2.2756829912758234,1
26,82277.5,0.6628210503712595,78815.5,0.31386375427246094,72.45317459106445,115.00476952021668,74483.0,0.016692089919615682,2.7571033067726636,1
20,102890.0,0.5257189490644764,73202.0,0.39249420166015625,99.77474212646484,124.44902601405114,102570.0,0.014306603100521897,2.272308817383737,1
21,93043.5,0.6739943546540849,90418.0,0.3549327850341797,76.68365478515625,116.93566204971786,78832.0,0.013169423984436435,2.6577379399283827,1
21,102263.0,0.5150594610681478,72639.5,0.3901023864746094,99.12397384643555,124.30225717875044,101901.0,0.014123722211479617,2.3118951867172277,1
18,86025.5,0.6696195420393268,83655.0,0.32816123962402344,77.13987350463867,117.13286327658518,79301.0,0.015620047693573724,3.076486328707891,1
30,101177.5,0.6876688069703321,98566.0,0.38596153259277344,73.39576721191406,115.45121045018371,75452.0,0.016470388289690163,2.3181717636759656,1
19,101387.5,0.5225491511004215,72388.0,0.3867626190185547,98.1716537475586,124.08101428541316,100922.0,0.013530321844427817,2.2755417724912212,1
21,83336.0,0.6396949760851323,79680.0,0.317901611328125,74.84127044677734,116.11764810673938,76938.0,0.015489646970763715,2.944576853527169,1
25,98862.0,0.6046657468783473,71306.0,0.37712860107421875,94.92753982543945,123.26915606986468,97587.0,0.012816833917895565,1.9188674103388588,1
22,84246.5,0.6780484706483804,81481.5,0.32137489318847656,76.70602798461914,116.94538215295505,78855.0,0.016390934149058012,2.8485674037949185,1
26,98607.0,0.6212639365131702,70968.0,0.3761558532714844,94.86625671386719,123.25294641157582,97524.0,0.01254262490238034,1.8528724831111716,1
20,84595.5,0.689644355038817,82177.5,0.3227062225341797,77.33636856079102,117.21714926081079,79503.0,0.015656885665976006,2.8823272390756545,1
23,98484.5,0.5807914218561122,70773.5,0.3756885528564453,94.80010986328125,123.23541368067266,97456.0,0.012594338264079852,2.036681022903456,1
18,85097.0,0.7027555115656153,82801.0,0.3246192932128906,78.33343505859375,117.63884941575415,80528.0,0.01567916586100182,3.022835296257602,1
23,98834.0,0.5871095934655484,70589.0,0.37702178955078125,95.42072296142578,123.39841970091192,98094.0,0.013203857252392481,2.311063453266184,1
25,85603.0,0.6697948346235231,82510.0,0.3265495300292969,79.26727294921875,118.02480265285274,81488.0,0.01577410338086338,2.679056625261211,1
3,144728.0,0.3091356937207938,140095.5,0.552093505859375,116.39802932739258,127.01573228220413,119659.0,0.012619011873084673,20.63464476448008,1
24,99136.5,0.5564656556440425,70321.0,0.3781757354736328,95.77188491821289,123.48917650286953,98455.0,0.013646296346905729,2.38898604385836,1
31,85126.5,0.6608671343574263,81088.5,0.32473182678222656,79.0279769897461,117.92672718808666,81242.0,0.015756834591229563,2.446788374512541,1
22,99130.5,0.5109022667731506,70061.0,0.37815284729003906,95.66099166870117,123.46063157330548,98341.0,0.013762363876139716,2.537239836408839,1
27,85441.0,0.6883759745581336,82581.0,0.3259315490722656,79.50462341308594,118.12152143568208,81732.0,0.016222386460412963,2.497535955828809,1
29,101429.0,0.5726878404426508,69929.5,0.3869209289550781,98.36523056030273,124.1266095955886,101121.0,0.015312374174300203,2.3601959666853007,1
28,85197.0,0.6735417077494104,81896.0,0.3250007629394531,79.37232971191406,118.06768123682826,81596.0,0.01671861471777447,2.5398458557491024,1
24,98044.5,0.581918114879625,69387.5,0.3740100860595703,94.4168472290039,123.13307842627395,97062.0,0.013138736301243625,2.2497062342362595,1
31,85948.5,0.6804863322487664,82896.0,0.3278675079345703,79.45209503173828,118.10016438668022,81678.0,0.017068099060907116,2.4423808610195663,1
29,99670.0,0.5885943831773737,69291.0,0.38021087646484375,96.50047302246094,123.67408510746634,99204.0,0.014528529315157357,2.1237833845996423,1
32,86284.5,0.6630640332851844,82552.0,0.3291492462158203,79.74197387695312,118.21768455197544,81976.0,0.017421444614683423,2.481167538602926,1
30,101559.5,0.6190969052945342,92324.5,0.3874187469482422,73.8072395324707,115.64314710944403,75875.0,0.015901026292340248,2.533381930450465,1
27,99852.5,0.5570165691467783,69016.0,0.3809070587158203,96.69696807861328,123.72317173613854,99406.0,0.014803888526330411,2.509953937176974,1
31,85798.0,0.6153884152910354,81733.0,0.32729339599609375,79.94430541992188,118.2992219459043,82184.0,0.01747338257428055,2.5922147981205197,1
26,96620.0,0.625293041543412,68657.0,0.3685760498046875,93.08515548706055,122.76753836886276,95693.0,0.013235908415026643,2.067827135539463,1
43,83471.5,0.6715538659787043,79247.0,0.3184185028076172,76.7673110961914,116.97198073294894,78918.0,0.016759127859586442,2.132934361516107,1
23,96645.0,0.5801552896594084,68514.0,0.3686714172363281,93.09877395629883,122.77135515538698,95707.0,0.013187831666527927,2.3495124351690135,1
35,83653.5,0.6862714185366827,79986.0,0.31911277770996094,77.1379280090332,117.13202681067493,79299.0,0.01591434086094523,2.23510781871894,1
29,100137.5,0.5646261020849669,68547.5,0.38199424743652344,97.23684310913086,123.85633344725908,99961.0,0.015569856604997767,2.4112193028330635,1
38,84039.0,0.6915144236022331,80400.5,0.3205833435058594,77.84122467041016,117.43192084252611,80022.0,0.01646751847192718,2.222842757696833,1
34,100054.0,0.5877935274276999,68000.5,0.38167572021484375,97.31077194213867,123.87437390061928,100037.0,0.015930990356537222,2.1732640780698613,1
25,84454.5,0.6587645197576596,81240.5,0.32216835021972656,78.5698127746582,117.73736356014173,80771.0,0.01660586619436799,2.6654980567998647,1
22,106343.5,0.5433643835163664,75567.5,0.4056682586669922,105.04022598266602,125.50620921329063,107983.0,0.014987311603363196,2.230795230300399,1
28,100006.5,0.5445531602848808,68068.0,0.38149452209472656,97.39248275756836,123.8942589690768,100121.0,0.01589900498993302,2.4602419179301185,1
30,84561.5,0.6734571256964984,81323.5,0.32257652282714844,78.82467269897461,117.84295698996205,81033.0,0.015931993051253812,2.5006184300123535,1
24,100616.5,0.5133854783181625,67952.0,0.3838214874267578,98.01115036010742,124.04296734162641,100757.0,0.01605976447399371,2.7008006552948998,1
30,84070.0,0.61641039835473,80188.0,0.32070159912109375,79.08536911010742,117.95030104156349,81301.0,0.01606555396801923,2.658381117856688,1
28,99507.5,0.547456759370556,67778.0,0.3795909881591797,96.76992416381836,123.74131258032828,99481.0,0.01570903691208514,2.3424688013364867,1
27,83661.5,0.6568327102667317,80469.0,0.31914329528808594,78.11164855957031,117.54590908235218,80300.0,0.015214605370147183,2.5997476764947276,1
28,99964.5,0.5194319522053842,67247.0,0.3813343048095703,97.34968185424805,123.88385010044662,100077.0,0.016300744883665175,2.7798387246951157,1
33,83038.5,0.6490749672360174,79038.0,0.31676673889160156,77.33636856079102,117.2171492608108,79503.0,0.015551832321762049,2.3888497319698727,1
27,100859.0,0.5100870930585044,67447.5,0.3847465515136719,98.3302116394043,124.1183848065952,101085.0,0.016326952081271884,2.788895714759832,1
30,85445.0,0.6608770980242136,82049.0,0.3259468078613281,80.23904800415039,118.41728090294082,82487.0,0.01670358052069787,2.4812552361634865,1
31,99514.0,0.64732683028252,91975.5,0.37961578369140625,73.53584289550781,115.51675094115868,75596.0,0.016609727403647412,2.42693205972625,1
23,102373.5,0.48985627522437725,68030.0,0.39052391052246094,99.97804641723633,124.49414472571868,102779.0,0.017281420432482264,3.2114435629871076,1
27,85594.0,0.654517866758775,82037.0,0.32651519775390625,80.00072479248047,118.32188662610278,82242.0,0.01595219745695431,2.5687536283318058,1
22,101830.5,0.47240801411134226,69426.0,0.38845252990722656,99.48972702026367,124.38518644758562,102277.0,0.016939406667916046,2.912260243801927,1
25,86033.0,0.6563191714045894,82661.0,0.3281898498535156,79.81395721435547,118.24673916622682,82050.0,0.015726158208508423,2.655644125401366,1
35,103501.5,0.5723642682591213,68961.5,0.39482688903808594,101.55097961425781,124.83147976780671,104396.0,0.018960747058372363,2.4516887085273487,1
26,84902.5,0.6728342263113163,81731.5,0.32387733459472656,79.27505493164062,118.02798258529086,81496.0,0.016517473658041126,2.609274485341156,1
33,103420.0,0.5584047186361235,68573.0,0.3945159912109375,101.6356086730957,124.8490418917532,104483.0,0.018574107106360316,2.6115737218725577,1
